id,date,daytype,member,rides,route,rowID,type
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1066995,2009-03-09T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2810,X20,row-1066995,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1066996,2009-03-10T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2772,X20,row-1066996,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1066997,2009-03-11T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2742,X20,row-1066997,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1066998,2009-03-12T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3133,X20,row-1066998,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1066999,2009-03-13T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3364,X20,row-1066999,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067000,2009-03-16T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2939,X20,row-1067000,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067001,2009-03-17T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3020,X20,row-1067001,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067002,2009-03-18T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2629,X20,row-1067002,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067003,2009-03-19T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2920,X20,row-1067003,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067004,2009-03-20T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2759,X20,row-1067004,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067005,2009-03-23T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2990,X20,row-1067005,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067006,2009-03-24T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2774,X20,row-1067006,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067007,2009-03-25T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2809,X20,row-1067007,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067008,2009-03-26T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3047,X20,row-1067008,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067009,2009-03-27T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2428,X20,row-1067009,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067010,2009-03-30T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2698,X20,row-1067010,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067011,2009-03-31T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2715,X20,row-1067011,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067012,2009-04-01T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3023,X20,row-1067012,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067013,2009-04-02T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2758,X20,row-1067013,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067014,2009-04-03T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3192,X20,row-1067014,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067015,2009-04-06T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2418,X20,row-1067015,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067016,2009-04-07T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2563,X20,row-1067016,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067017,2009-04-08T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2651,X20,row-1067017,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067018,2009-04-09T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2560,X20,row-1067018,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067019,2009-04-10T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2131,X20,row-1067019,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067020,2009-04-13T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2717,X20,row-1067020,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067021,2009-04-14T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2617,X20,row-1067021,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067022,2009-04-15T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2989,X20,row-1067022,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067023,2009-04-16T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2678,X20,row-1067023,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067024,2009-04-17T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3117,X20,row-1067024,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067025,2009-04-20T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2635,X20,row-1067025,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067026,2009-04-21T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2544,X20,row-1067026,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067027,2009-04-22T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2578,X20,row-1067027,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067028,2009-04-23T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2939,X20,row-1067028,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067029,2009-04-24T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2753,X20,row-1067029,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067030,2009-04-27T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2342,X20,row-1067030,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067031,2009-04-28T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2766,X20,row-1067031,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067032,2009-04-29T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2880,X20,row-1067032,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067033,2009-04-30T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2905,X20,row-1067033,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067034,2009-05-01T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3016,X20,row-1067034,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067035,2009-05-04T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2811,X20,row-1067035,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067036,2009-05-05T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2855,X20,row-1067036,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067037,2009-05-06T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2575,X20,row-1067037,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067038,2009-05-07T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3463,X20,row-1067038,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067039,2009-05-08T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2875,X20,row-1067039,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067040,2009-05-11T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2502,X20,row-1067040,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067041,2009-05-12T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2926,X20,row-1067041,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067042,2009-05-13T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2855,X20,row-1067042,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067043,2009-05-14T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2683,X20,row-1067043,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067044,2009-05-15T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2608,X20,row-1067044,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067045,2009-05-18T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3238,X20,row-1067045,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067046,2009-05-19T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2842,X20,row-1067046,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067047,2009-05-20T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2786,X20,row-1067047,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067048,2009-05-21T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2713,X20,row-1067048,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067049,2009-05-22T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2461,X20,row-1067049,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067050,2009-05-26T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2816,X20,row-1067050,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067051,2009-05-27T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2769,X20,row-1067051,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067052,2009-05-28T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2593,X20,row-1067052,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067053,2009-05-29T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2765,X20,row-1067053,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067054,2009-06-01T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2918,X20,row-1067054,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067055,2009-06-02T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2756,X20,row-1067055,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067056,2009-06-03T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3129,X20,row-1067056,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067057,2009-06-04T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,3057,X20,row-1067057,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067058,2009-06-05T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2619,X20,row-1067058,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067059,2009-06-08T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2131,X20,row-1067059,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067060,2009-06-09T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2586,X20,row-1067060,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067061,2009-06-10T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2771,X20,row-1067061,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067062,2009-06-11T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2297,X20,row-1067062,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067063,2009-06-12T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2398,X20,row-1067063,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067064,2009-06-15T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2674,X20,row-1067064,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067065,2009-06-16T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2448,X20,row-1067065,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067066,2009-06-17T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2673,X20,row-1067066,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067067,2009-06-18T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2247,X20,row-1067067,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067068,2009-06-19T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2460,X20,row-1067068,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067069,2009-06-22T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2640,X20,row-1067069,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067070,2009-06-23T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2455,X20,row-1067070,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067071,2009-06-24T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2683,X20,row-1067071,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067072,2009-06-25T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2437,X20,row-1067072,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067073,2009-06-26T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2490,X20,row-1067073,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067074,2009-06-29T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2089,X20,row-1067074,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067075,2009-06-30T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2435,X20,row-1067075,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067076,2009-07-01T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2625,X20,row-1067076,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067077,2009-07-02T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2504,X20,row-1067077,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067078,2009-07-06T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2542,X20,row-1067078,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067079,2009-07-07T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2373,X20,row-1067079,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067080,2009-07-08T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2349,X20,row-1067080,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067081,2009-07-09T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2652,X20,row-1067081,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067082,2009-07-10T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2236,X20,row-1067082,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067083,2009-07-13T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2746,X20,row-1067083,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067084,2009-07-14T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2645,X20,row-1067084,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067085,2009-07-15T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2703,X20,row-1067085,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067086,2009-07-16T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2386,X20,row-1067086,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067087,2009-07-17T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2427,X20,row-1067087,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067088,2009-07-20T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2654,X20,row-1067088,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067089,2009-07-21T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2303,X20,row-1067089,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067090,2009-07-22T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2381,X20,row-1067090,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067091,2009-07-23T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2538,X20,row-1067091,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067092,2009-07-24T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2340,X20,row-1067092,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067093,2009-07-27T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2204,X20,row-1067093,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067094,2009-07-28T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2218,X20,row-1067094,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067095,2009-07-29T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2682,X20,row-1067095,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067096,2009-07-30T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2531,X20,row-1067096,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067097,2009-07-31T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2777,X20,row-1067097,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067098,2009-08-03T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2622,X20,row-1067098,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067099,2009-08-04T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2208,X20,row-1067099,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067100,2009-08-05T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2477,X20,row-1067100,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067101,2009-08-06T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2773,X20,row-1067101,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067102,2009-08-07T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2305,X20,row-1067102,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067103,2009-08-10T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2673,X20,row-1067103,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067104,2009-08-11T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2550,X20,row-1067104,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067105,2009-08-12T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2008,X20,row-1067105,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067106,2009-08-13T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2532,X20,row-1067106,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067107,2009-08-14T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2770,X20,row-1067107,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067108,2009-08-17T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2550,X20,row-1067108,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067109,2009-08-18T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2283,X20,row-1067109,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067110,2009-08-19T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2834,X20,row-1067110,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067111,2009-08-20T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2385,X20,row-1067111,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067112,2009-08-21T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2564,X20,row-1067112,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067113,2009-08-24T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2550,X20,row-1067113,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067114,2009-08-25T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2741,X20,row-1067114,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067115,2009-08-26T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2460,X20,row-1067115,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067116,2009-08-27T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2988,X20,row-1067116,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067117,2009-08-28T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2535,X20,row-1067117,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067118,2009-08-31T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2984,X20,row-1067118,https://data.cityofchicago.org/resource/jyb9-n7fm
https://data.cityofchicago.org/resource/jyb9-n7fm/row-1067119,2009-09-01T00:00:00,W,https://data.cityofchicago.org/resource/jyb9-n7fm,2955,X20,row-1067119,https://data.cityofchicago.org/resource/jyb9-n7fm
